data_boletim,sequencia_logradouros,tipo_logradouro,nome_logradouro,nome_bairro,descricao_tipo_bairro,numero_imovel
23/10/2014 21:21,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,ENGENHO NOGUEIRA                                  ,BAIRRO                        ,KM 12
23/10/2014 22:02,1,RUA,BELMONTE                                          ,                                     ,                 ,SN
23/10/2014 22:02,2,RUA,PROFESSORA MARIA COUTINHO                         ,                                     ,                 ,SN
23/10/2014 22:42,1,RUA,EUCLASIO                                          ,SANTA EFIGENIA                                    ,BAIRRO                        ,457
24/10/2014 01:24,1,RUA,AGENOR DE PAULA ESTRELA                           ,JAQUELINE                                         ,BAIRRO                        ,500
24/10/2014 03:29,1,AVE,CRISTIANO MACHADO                                 ,FLORAMAR                                          ,BAIRRO                        ,8980
24/10/2014 06:00,1,AVE,DOS ANDRADAS                                      ,CENTRO                                            ,BAIRRO                        ,436
24/10/2014 06:00,2,RUA,DA BAHIA                                          ,CENTRO                                            ,BAIRRO                        ,SN
24/10/2014 06:38,1,AVE,JOSE CANDIDO DA SILVEIRA                          ,SANTA INES                                        ,BAIRRO                        ,2874
24/10/2014 06:53,1,RUA,APORE                                             ,                                     ,                 ,SN
24/10/2014 06:53,2,RUA,PINHEIROS                                         ,                                     ,                 ,SN
24/10/2014 07:12,1,AVE,PRESIDENTE TANCREDO NEVES                         ,CASTELO                                           ,BAIRRO                        ,2149
24/10/2014 07:25,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,SAO FRANCISCO                                     ,VILA                          ,0
24/10/2014 07:25,2,RUA,MAJOR DELFINO DE PAULA                            ,SAO FRANCISCO                                     ,VILA                          ,0
24/10/2014 07:49,1,AVE,DOS ANDRADAS                                      ,SANTA EFIGENIA                                    ,BAIRRO                        ,1315
24/10/2014 07:52,1,RUA,MARZAGANIA                                        ,DE FREITAS                                        ,GRANJA                        ,25
24/10/2014 08:35,1,RUA,TOME DE SOUZA                                     ,SAVASSI                                           ,BAIRRO                        ,SN
24/10/2014 08:35,2,RUA,DA BAHIA                                          ,SAVASSI                                           ,BAIRRO                        ,SN
24/10/2014 10:44,1,RUA,FORMIGA                                           ,                                     ,                 ,SN
24/10/2014 10:44,2,RUA,MANOEL MACEDO                                     ,                                     ,                 ,SN
24/10/2014 10:57,1,RUA,MANOEL TAVARES DE ABREU                           ,GOIANIA                                           ,BAIRRO                        ,303
24/10/2014 10:57,2,AVE,JOSEFINO GONCALVES DA SILVA                       ,GOIANIA                                           ,BAIRRO                        ,0
24/10/2014 10:57,3,RUA,JOSE APOLINARIO ABREU                             ,GOIANIA                                           ,BAIRRO                        ,SN
24/10/2014 11:18,1,AVE,PRESIDENTE ANTONIO CARLOS                         ,SAO FRANCISCO                                     ,VILA                          ,4169
24/10/2014 12:05,1,AVE,AMAZONAS                                          ,                                     ,                 ,SN
24/10/2014 12:05,2,AVE,FRANCISCO SA                                      ,                                     ,                 ,SN
24/10/2014 12:15,1,RUA,TIBIRICA                                          ,NOVA GRANADA                                      ,BAIRRO                        ,198
24/10/2014 12:24,1,RUA,EUCLASIO                                          ,SANTA EFIGENIA                                    ,BAIRRO                        ,SN
24/10/2014 12:24,2,RUA,LIGNITO                                           ,SANTA EFIGENIA                                    ,BAIRRO                        ,SN
24/10/2014 12:30,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,UNIVERSITARIO                                     ,BAIRRO                        ,KM 463
24/10/2014 12:40,1,RUA,ANDRE CAVALCANTI                                  ,GUTIERREZ                                         ,BAIRRO                        ,244
24/10/2014 12:40,1,RUA,FRANCISCO BICALHO                                 ,                                     ,                 ,SN
24/10/2014 12:40,1,RUA,CASTELO DE AJUDA                                  ,                                     ,                 ,SN
24/10/2014 12:40,2,RUA,PADRE EUSTAQUIO                                   ,                                     ,                 ,SN
24/10/2014 12:40,2,RUA,CASTELO DE VEIROS                                 ,                                     ,                 ,SN
24/10/2014 12:50,1,AVE,PRESIDENTE ANTONIO CARLOS                         ,CAMPUS UFMG                                       ,AREA                          ,6627
24/10/2014 13:01,1,AVE,PORTUGAL                                          ,SANTA AMELIA                                      ,BAIRRO                        ,1001
24/10/2014 13:13,1,ROD,PREFEITO AMERICO GIANETTI                         ,CANAA                                             ,BAIRRO                        ,KM 14
24/10/2014 13:15,1,RUA,DOUTOR ALVARO CAMARGOS                            ,SAO JOAO BATISTA-VENDA NOVA                       ,BAIRRO                        ,920
24/10/2014 13:38,1,AVE,OLEGARIO MACIEL                                   ,SANTO AGOSTINHO                                   ,BAIRRO                        ,2250
24/10/2014 13:56,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,BETANIA                                           ,CONJUNTO HABITACIONAL         ,KM 538
24/10/2014 14:01,1,RUA,CLOVIS DE CASTRO                                  ,FLORAMAR                                          ,BAIRRO                        ,SN
24/10/2014 14:01,2,RUA,JOSE SOARES                                       ,FLORAMAR                                          ,BAIRRO                        ,SN
24/10/2014 14:24,1,RUA,DOM ARISTIDES PORTO                               ,CORACAO EUCARISTICO                               ,BAIRRO                        ,SN
24/10/2014 14:24,2,RUA,DOM JOAQUIM SILVERIO                              ,CORACAO EUCARISTICO                               ,BAIRRO                        ,SN
24/10/2014 14:42,1,RUA,ITAPETININGA                                      ,CARDOSO                                           ,BAIRRO                        ,335
24/10/2014 14:58,1,RUA,JACUI                                             ,IPIRANGA                                          ,BAIRRO                        ,3890
24/10/2014 15:18,1,RUA,ALGA MARINHA                                      ,JARDIM GUANABARA                                  ,BAIRRO                        ,930
24/10/2014 15:30,1,AVE,SILVIANO BRANDAO                                  ,HORTO                                             ,BAIRRO                        ,2756
24/10/2014 15:57,1,RUA,CANAA                                             ,ALTO BARROCA                                      ,BAIRRO                        ,SN
24/10/2014 15:57,2,RUA,CONTENDAS                                         ,ALTO BARROCA                                      ,BAIRRO                        ,SN
24/10/2014 16:12,1,RUA,BACURI                                            ,                                     ,                 ,SN
24/10/2014 16:12,2,RUA,FREI CONCEICAO VELOSO                             ,                                     ,                 ,SN
24/10/2014 16:25,1,RUA,DA BAHIA                                          ,LOURDES                                           ,BAIRRO                        ,1443
24/10/2014 16:27,1,AVE,VILARINHO                                         ,MINASCAIXA                                        ,BAIRRO                        ,2460
24/10/2014 16:31,1,RUA,RIO GRANDE DO SUL                                 ,CENTRO                                            ,BAIRRO                        ,SN
24/10/2014 16:31,2,RUA,DOS TAMOIOS                                       ,CENTRO                                            ,BAIRRO                        ,SN
24/10/2014 16:40,1,AVE,CRISTIANO MACHADO                                 ,VILA CLORIS                                       ,VILA                          ,12001
24/10/2014 16:40,1,RUA,PALMEIRA IMPERIAL                                 ,NOVA GAMELEIRA                                    ,BAIRRO                        ,10
24/10/2014 17:02,1,AVE,DO CONTORNO                                       ,SANTO AGOSTINHO                                   ,BAIRRO                        ,7966
24/10/2014 17:10,1,RUA,DO OURO                                           ,SERRA                                             ,BAIRRO                        ,237
24/10/2014 17:40,1,RUA,ARAGUARI                                          ,                                     ,                 ,SN
24/10/2014 17:40,2,AVE,AUGUSTO DE LIMA                                   ,                                     ,                 ,SN
24/10/2014 17:45,1,RUA,INHAI                                             ,SANTA CRUZ                                        ,BAIRRO                        ,93
24/10/2014 18:06,1,RUA,VITERBO                                           ,BANDEIRANTES                                      ,BAIRRO                        ,0
24/10/2014 18:06,2,RUA,FELICIO BRANDI                                    ,BANDEIRANTES                                      ,BAIRRO                        ,0
24/10/2014 18:18,1,AVE,PRESIDENTE ANTONIO CARLOS                         ,CAMPUS UFMG                                       ,AREA                          ,6627
24/10/2014 18:23,1,RUA,DOUTOR BENEDITO XAVIER                            ,GUARANI                                           ,BAIRRO                        ,2205
24/10/2014 18:40,1,RUA,TURFA                                             ,PRADO                                             ,BAIRRO                        ,187
24/10/2014 18:50,1,RUA,SAO FELIX                                         ,PLANALTO                                          ,BAIRRO                        ,39
24/10/2014 19:34,1,RUA,ARAGUARI                                          ,                                     ,                 ,SN
24/10/2014 19:34,2,RUA,DOS GOITACAZES                                    ,                                     ,                 ,SN
24/10/2014 19:36,1,RUA,RIO GRANDE DO SUL                                 ,                                     ,                 ,SN
24/10/2014 19:36,2,RUA,DOS TUPIS                                         ,                                     ,                 ,SN
24/10/2014 19:51,1,RUA,AGNELO MACEDO                                     ,BARREIRO DE BAIXO                                 ,BAIRRO                        ,SN
24/10/2014 19:51,2,AVE,SINFRONIO BROCHADO                                ,BARREIRO DE BAIXO                                 ,BAIRRO                        ,SN
24/10/2014 20:10,1,AVE,OLEGARIO MACIEL                                   ,                                     ,                 ,SN
24/10/2014 20:10,2,RUA,DOS TUPIS                                         ,                                     ,                 ,SN
24/10/2014 20:49,1,RUA,LAURO GOMES VIDAL                                 ,DOM JOAQUIM                                       ,BAIRRO                        ,1156
24/10/2014 20:59,1,AVE,SENADOR LEVINDO COELHO                            ,PETROPOLIS                                        ,BAIRRO                        ,4448
24/10/2014 21:12,1,AVE,PRESIDENTE JUSCELINO KUBITSCHEK                   ,                                     ,                 ,3333
24/10/2014 21:30,1,AVE,ANTONIO FRANCISCO LISBOA                          ,CONFISCO                                          ,BAIRRO                        ,2945
24/10/2014 21:55,1,RUA,ASA BRANCA                                        ,GOIANIA                                           ,BAIRRO                        ,492
24/10/2014 22:30,1,AVE,WALDYR SOEIRO EMRICH                              ,MILIONARIOS                                       ,BAIRRO                        ,1991
24/10/2014 22:52,1,RUA,SENHORA DO BELO RAMO                              ,JAQUELINE                                         ,BAIRRO                        ,150
25/10/2014 00:25,1,AVE,PRESIDENTE ANTONIO CARLOS                         ,INDAIA                                            ,VILA                          ,4550
25/10/2014 00:47,1,AVE,AFONSO VAZ DE MELO                                ,ATILA DE PAIVA                                    ,CONJUNTO HABITACIONAL         ,1342
25/10/2014 00:47,2,RUA,SEBASTIAO MARIA DA SILVA                          ,ATILA DE PAIVA                                    ,CONJUNTO HABITACIONAL         ,SN
25/10/2014 03:06,1,RUA,MAFRA                                             ,COQUEIROS                                         ,BAIRRO                        ,SN
25/10/2014 03:06,2,RUA,VOLGA                                             ,COQUEIROS                                         ,BAIRRO                        ,SN
25/10/2014 04:05,1,AVE,PARANA                                            ,CENTRO                                            ,BAIRRO                        ,466
25/10/2014 05:07,1,AVE,BARBACENA                                         ,                                     ,                 ,SN
25/10/2014 05:07,2,RUA,DOS GOITACAZES                                    ,                                     ,                 ,0
25/10/2014 05:07,3,AVE,DO CONTORNO                                       ,                                     ,                 ,SN
25/10/2014 06:54,1,RUA,MARROCOS                                          ,CEU AZUL                                          ,BAIRRO                        ,SN
25/10/2014 06:54,2,RUA,SANTA CRUZ DO ESCALVADO                           ,CEU AZUL                                          ,BAIRRO                        ,SN
25/10/2014 07:02,1,RUA,DOS ATLETICANOS                                   ,MILIONARIOS                                       ,BAIRRO                        ,839
25/10/2014 07:02,2,RUA,DAVID FONSECA                                     ,MILIONARIOS                                       ,BAIRRO                        ,SN
25/10/2014 07:10,1,ROD,BR ZERO QUARENTA                                  ,CALIFORNIA                                        ,BAIRRO                        ,532
25/10/2014 07:24,1,RUA,WALDOMIRO LOBO                                    ,GUARANI                                           ,BAIRRO                        ,0
25/10/2014 07:24,2,AVE,RISOLETA NEVES                                    ,GUARANI                                           ,BAIRRO                        ,347
25/10/2014 08:30,1,RUA,GUARARAPES                                        ,GLORIA                                            ,BAIRRO                        ,384
25/10/2014 09:55,1,AVE,CRISTOVAO COLOMBO                                 ,SAVASSI                                           ,BAIRRO                        ,SN
25/10/2014 09:55,2,RUA,ANTONIO DE ALBUQUERQUE                            ,SAVASSI                                           ,BAIRRO                        ,0
25/10/2014 09:55,3,RUA,PERNAMBUCO                                        ,SAVASSI                                           ,BAIRRO                        ,0
25/10/2014 09:55,4,AVE,GETULIO VARGAS                                    ,SAVASSI                                           ,BAIRRO                        ,SN
25/10/2014 10:00,1,AVE,BARAO HOMEM DE MELO                               ,JARDIM AMERICA                                    ,BAIRRO                        ,SN
25/10/2014 10:00,2,RUA,CONSELHEIRO JOAQUIM CAETANO                       ,JARDIM AMERICA                                    ,BAIRRO                        ,SN
25/10/2014 10:13,1,RUA,NIQUELINA                                         ,PARAISO                                           ,BAIRRO                        ,1211
25/10/2014 11:18,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,UNIVERSITARIO                                     ,BAIRRO                        ,KM 463
25/10/2014 11:21,1,AVE,TERESA CRISTINA                                   ,PRADO                                             ,BAIRRO                        ,47
25/10/2014 12:13,1,RUA,CELIO DE CASTRO                                   ,FLORESTA                                          ,BAIRRO                        ,SN
25/10/2014 12:13,2,RUA,VARGINHA                                          ,FLORESTA                                          ,BAIRRO                        ,SN
25/10/2014 13:02,1,RUA,ALAGOAS                                           ,                                     ,                 ,SN
25/10/2014 13:02,2,RUA,GONCALVES DIAS                                    ,                                     ,                 ,0
25/10/2014 13:02,3,AVE,BRASIL                                            ,                                     ,                 ,SN
25/10/2014 13:30,1,RUA,CONCEICAO DOS OUROS                               ,                                     ,                 ,SN
25/10/2014 13:30,2,RUA,MEXICO                                            ,                                     ,                 ,SN
25/10/2014 14:07,1,RUA,SARDENHA                                          ,                                     ,                 ,SN
25/10/2014 14:07,2,PCA,PAULO GUSTAVO DO VALE                             ,                                     ,                 ,0
25/10/2014 14:07,3,AVE,SICILIA                                           ,                                     ,                 ,SN
25/10/2014 14:59,1,RUA,BRASILEIA                                         ,OURO PRETO                                        ,BAIRRO                        ,77
25/10/2014 14:59,2,RUA,ZILAH CORREA DE ARAUJO                            ,OURO PRETO                                        ,BAIRRO                        ,SN
25/10/2014 15:34,1,RUA,ARAGUARI                                          ,BARRO PRETO                                       ,BAIRRO                        ,SN
25/10/2014 15:34,2,AVE,AUGUSTO DE LIMA                                   ,BARRO PRETO                                       ,BAIRRO                        ,SN
25/10/2014 16:07,1,RUA,SARAGOCA                                          ,                                     ,                 ,SN
25/10/2014 16:07,2,RUA,BRUGES                                            ,                                     ,                 ,0
25/10/2014 16:07,3,RUA,ALBANIA                                           ,                                     ,                 ,0
25/10/2014 16:07,4,RUA,MARECHAL FALCONIERE                               ,                                     ,                 ,SN
25/10/2014 16:15,1,RUA,CURITIBA                                          ,                                     ,                 ,SN
25/10/2014 16:15,2,RUA,DOS TUPINAMBAS                                    ,                                     ,                 ,SN
25/10/2014 16:36,1,RUA,FURQUIM WERNECK                                   ,TUPI A                                            ,BAIRRO                        ,1350
25/10/2014 16:51,1,RUA,CARDEAL STEPINAC                                  ,CIDADE NOVA                                       ,BAIRRO                        ,SN
25/10/2014 16:51,2,RUA,DOM CABRAL                                        ,CIDADE NOVA                                       ,BAIRRO                        ,0
25/10/2014 16:51,3,AVE,CRISTIANO MACHADO                                 ,CIDADE NOVA                                       ,BAIRRO                        ,SN
25/10/2014 16:57,1,RUA,AMAZONITA                                         ,                                     ,                 ,SN
25/10/2014 16:57,2,RUA,LEOPOLDO GOMES                                    ,                                     ,                 ,SN
25/10/2014 17:41,1,AVE,CRISTIANO MACHADO                                 ,GUARANI                                           ,BAIRRO                        ,9340
25/10/2014 17:41,2,RUA,WALDOMIRO LOBO                                    ,GUARANI                                           ,BAIRRO                        ,SN
25/10/2014 18:00,1,RUA,DESEMBARGADOR BRAULIO                             ,ALTO VERA CRUZ                                    ,BAIRRO                        ,978
25/10/2014 18:35,1,RUA,CANDIDO DE SOUZA                                  ,                                     ,                 ,SN
25/10/2014 18:35,2,RUA,SANTAREM                                          ,                                     ,                 ,0
25/10/2014 18:35,3,RUA,DOS ANGELINS                                      ,                                     ,                 ,0
25/10/2014 18:35,4,RUA,TUPA                                              ,                                     ,                 ,SN
25/10/2014 18:53,1,RUA,ANTONIO EUSTAQUIO PIAZZA                          ,TIROL                                             ,BAIRRO                        ,2514
25/10/2014 19:04,1,RUA,PITANGUI                                          ,                                     ,                 ,SN
25/10/2014 19:04,2,RUA,CONSELHEIRO ROCHA                                 ,                                     ,                 ,0
25/10/2014 19:04,3,AVE,SILVIANO BRANDAO                                  ,                                     ,                 ,SN
25/10/2014 19:18,1,RUA,SAO GONCALO DO ABAETE                             ,SANTA BRANCA                                      ,BAIRRO                        ,218
25/10/2014 19:34,1,AVE,PRESIDENTE TANCREDO NEVES                         ,CASTELO                                           ,BAIRRO                        ,985
25/10/2014 19:51,1,AVE,RISOLETA NEVES                                    ,SAO GABRIEL                                       ,BAIRRO                        ,545
25/10/2014 20:00,1,ALA,EZEQUIEL DIAS                                     ,SANTA EFIGENIA                                    ,BAIRRO                        ,389
25/10/2014 20:42,1,RUA,POVOA DE VARZIM                                   ,PAQUETA                                           ,BAIRRO                        ,531
25/10/2014 21:05,1,AVE,PRESIDENTE ANTONIO CARLOS                         ,SAO FRANCISCO                                     ,VILA                          ,4250
25/10/2014 21:23,1,AVE,CRISTIANO MACHADO                                 ,COLEGIO BATISTA                                   ,BAIRRO                        ,71
25/10/2014 21:23,2,RUA,SALDANHA DA GAMA                                  ,COLEGIO BATISTA                                   ,BAIRRO                        ,0
25/10/2014 21:23,3,RUA,CYRO BORJA                                        ,COLEGIO BATISTA                                   ,BAIRRO                        ,0
25/10/2014 21:23,4,RUA,PITANGUI                                          ,COLEGIO BATISTA                                   ,BAIRRO                        ,SN
25/10/2014 21:49,1,RUA,DOS GUAJAJARAS                                    ,                                     ,                 ,SN
25/10/2014 21:49,2,RUA,PARACATU                                          ,                                     ,                 ,SN
25/10/2014 22:00,1,RUA,AVELAR                                            ,PINDORAMA                                         ,BAIRRO                        ,110
25/10/2014 22:00,1,AVE,NOSSA SENHORA DO CARMO                            ,SION                                              ,BAIRRO                        ,683
25/10/2014 22:13,1,AVE,OTACILIO NEGRAO DE LIMA                           ,SAO LUIZ                                          ,BAIRRO                        ,992
25/10/2014 22:48,1,AVE,ALVARES CABRAL                                    ,LOURDES                                           ,BAIRRO                        ,1220
25/10/2014 22:55,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,BAIRRO MADRE GERTRUDES                            ,BAIRRO                        ,KM 540
25/10/2014 23:00,1,NI ,                                     ,JARDIM DOS COMERCIARIOS                           ,BAIRRO                        ,0
25/10/2014 23:00,1,RUA,JOAO BATISTA BELFI                                ,BRASIL INDUSTRIAL                                 ,BAIRRO                        ,72
25/10/2014 23:00,2,RUA,BASE                                              ,BRASIL INDUSTRIAL                                 ,BAIRRO                        ,0
25/10/2014 23:24,1,RUA,JOAO SAMAHA                                       ,SAO JOAO BATISTA-VENDA NOVA                       ,BAIRRO                        ,64
25/10/2014 23:28,1,AVE,ALVARES CABRAL                                    ,                                     ,                 ,SN
25/10/2014 23:28,2,RUA,DOS AIMORES                                       ,                                     ,                 ,0
25/10/2014 23:28,3,RUA,RIO DE JANEIRO                                    ,                                     ,                 ,SN
25/10/2014 23:30,1,RUA,GERALDO VASCONCELLOS                              ,ESTORIL                                           ,BAIRRO                        ,538
26/10/2014 00:01,1,AVE,DO CONTORNO                                       ,                                     ,                 ,SN
26/10/2014 00:01,2,RUA,CONDE DE LINHARES                                 ,                                     ,                 ,0
26/10/2014 00:01,3,AVE,OLEGARIO MACIEL                                   ,                                     ,                 ,SN
26/10/2014 00:05,1,RUA,DOS CAETES                                        ,CENTRO                                            ,BAIRRO                        ,SN
26/10/2014 00:05,2,RUA,RIO DE JANEIRO                                    ,CENTRO                                            ,BAIRRO                        ,SN
26/10/2014 00:08,1,AVE,DO CONTORNO                                       ,LOURDES                                           ,BAIRRO                        ,7090
26/10/2014 00:13,1,RUA,DA PATAGONIA                                      ,SION                                              ,BAIRRO                        ,220
26/10/2014 00:29,1,RUA,JACAREI                                           ,PINDORAMA                                         ,BAIRRO                        ,SN
26/10/2014 00:29,2,RUA,ARACI                                             ,PINDORAMA                                         ,BAIRRO                        ,0
26/10/2014 00:29,3,RUA,AVELAR                                            ,PINDORAMA                                         ,BAIRRO                        ,0
26/10/2014 00:29,4,RUA,GUARARAPES                                        ,PINDORAMA                                         ,BAIRRO                        ,SN
26/10/2014 00:30,1,AVE,DO CONTORNO                                       ,CENTRO                                            ,BAIRRO                        ,565
26/10/2014 00:40,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,SAO FRANCISCO                                     ,VILA                          ,KM 465
26/10/2014 00:56,1,AVE,TERESA CRISTINA                                   ,DAS INDUSTRIAS                                    ,BAIRRO                        ,8000
26/10/2014 05:15,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,OLHOS DAGUA                                       ,BAIRRO                        ,KM 2
26/10/2014 06:00,1,RUA,URSULA PAULINO                                    ,CINQUENTENARIO                                    ,BAIRRO                        ,721
26/10/2014 06:04,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,NOVO DAS INDUSTRIAS                               ,BAIRRO                        ,0
26/10/2014 06:04,2,AVE,WALDYR SOEIRO EMRICH                              ,NOVO DAS INDUSTRIAS                               ,BAIRRO                        ,0
26/10/2014 06:05,1,RUA,JULIO DE CASTILHO                                 ,CINQUENTENARIO                                    ,BAIRRO                        ,850
26/10/2014 06:30,1,AVE,PRESIDENTE JUSCELINO KUBITSCHEK                   ,CORACAO EUCARISTICO                               ,BAIRRO                        ,2100
26/10/2014 07:00,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,SUMARE                                            ,BAIRRO                        ,KM 10
26/10/2014 07:00,1,AVE,JOSE CANDIDO DA SILVEIRA                          ,DOM JOAQUIM                                       ,BAIRRO                        ,2643
26/10/2014 08:11,1,AVE,DO CONTORNO                                       ,CARLOS PRATES                                     ,BAIRRO                        ,10325
26/10/2014 08:12,1,RUA,ITAPETINGA                                        ,SANTA CRUZ                                        ,BAIRRO                        ,2198
26/10/2014 08:30,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,CAICARAS                                          ,BAIRRO                        ,KM 469
26/10/2014 08:57,1,RUA,DOUTOR CRISTIANO REZENDE                          ,CONJUNTO BONSUCESSO                               ,BAIRRO                        ,1563
26/10/2014 09:04,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,JARDIM ALVORADA                                   ,BAIRRO                        ,KM 13
26/10/2014 09:19,1,RUA,ARI BARROSO                                       ,TUPI A                                            ,BAIRRO                        ,430
26/10/2014 10:35,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,CAICARAS                                          ,BAIRRO                        ,KM 12
26/10/2014 10:42,1,AVE,AMAZONAS                                          ,PRADO                                             ,BAIRRO                        ,3462
26/10/2014 10:48,1,RUA,PADRE PEDRO PINTO                                 ,                                     ,                 ,SN
26/10/2014 10:48,2,RUA,BRUNO ALVARENGA MARQUES                           ,                                     ,                 ,SN
26/10/2014 10:53,1,AVE,TERESA CRISTINA                                   ,CARLOS PRATES                                     ,BAIRRO                        ,760
26/10/2014 11:21,1,RUA,PADRE PEDRO PINTO                                 ,                                     ,                 ,SN
26/10/2014 11:21,2,RUA,DOUTOR ALVARO CAMARGOS                            ,                                     ,                 ,SN
26/10/2014 11:50,1,RUA,PADRE PEDRO PINTO                                 ,LETICIA                                           ,BAIRRO                        ,6761
26/10/2014 12:19,1,AVE,DO CONTORNO                                       ,FLORESTA                                          ,BAIRRO                        ,1276
26/10/2014 12:25,1,RUA,DALVA DE MATOS                                    ,                                     ,                 ,SN
26/10/2014 12:25,2,RUA,DORA                                              ,                                     ,                 ,SN
26/10/2014 12:30,1,RUA,MARTE                                             ,SANTA LUCIA                                       ,BAIRRO                        ,60
26/10/2014 12:36,1,RUA,DOS AIMORES                                       ,                                     ,                 ,SN
26/10/2014 12:36,2,RUA,RIO GRANDE DO NORTE                               ,                                     ,                 ,SN
26/10/2014 12:55,1,RUA,JOSE GOMES DOMINGUES                              ,JAQUELINE                                         ,BAIRRO                        ,687
26/10/2014 12:56,1,AVE,TERESA CRISTINA                                   ,BAIRRO DAS INDUSTRIAS II                          ,BAIRRO                        ,7940
26/10/2014 12:59,1,RUA,HELIO PELLEGRINO                                  ,SAO JOAO BATISTA-VENDA NOVA                       ,BAIRRO                        ,145
26/10/2014 13:25,1,AVE,PRESIDENTE ANTONIO CARLOS                         ,SAO LUIZ                                          ,BAIRRO                        ,8000
26/10/2014 13:36,1,VDT,LESTE                                             ,LAGOINHA                                          ,BAIRRO                        ,565
26/10/2014 15:00,1,AVE,NOSSA SENHORA DO CARMO                            ,SION                                              ,BAIRRO                        ,2603
26/10/2014 15:31,1,RUA,ARAGUARI                                          ,                                     ,                 ,SN
26/10/2014 15:31,2,RUA,DOS TUPIS                                         ,                                     ,                 ,SN
26/10/2014 15:44,1,AVE,CRISTIANO MACHADO                                 ,UNIAO                                             ,BAIRRO                        ,3450
26/10/2014 16:15,1,AVE,DOM JOSE GASPAR                                   ,CORACAO EUCARISTICO                               ,BAIRRO                        ,409
26/10/2014 16:30,1,RUA,CACONDE                                           ,RENASCENCA                                        ,BAIRRO                        ,SN
26/10/2014 16:30,2,RUA,PARU                                              ,RENASCENCA                                        ,BAIRRO                        ,SN
26/10/2014 16:53,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,SAO PAULO                                         ,BAIRRO                        ,KM 462
26/10/2014 18:00,1,AVE,VILARINHO                                         ,MINASCAIXA                                        ,BAIRRO                        ,100
26/10/2014 18:51,1,AVE,CRISTIANO MACHADO                                 ,JULIANA                                           ,BAIRRO                        ,11720
26/10/2014 19:30,1,AVE,AFONSO XIII                                       ,GUTIERREZ                                         ,BAIRRO                        ,0
26/10/2014 19:30,1,AVE,DOS ANDRADAS                                      ,                                     ,                 ,SN
26/10/2014 19:30,2,RUA,AMERICO MACEDO                                    ,GUTIERREZ                                         ,BAIRRO                        ,0
26/10/2014 19:30,2,RUA,ITAMAR                                            ,                                     ,                 ,SN
26/10/2014 19:30,3,RUA,OSCAR TROMPOWSKY                                  ,GUTIERREZ                                         ,BAIRRO                        ,0
26/10/2014 19:50,1,RUA,ESTANISLAU FERNANDES                              ,BANDEIRANTES                                      ,BAIRRO                        ,226
26/10/2014 20:00,1,RUA,SANTAREM                                          ,                                     ,                 ,SN
26/10/2014 20:00,2,RUA,CANDIDO DE SOUZA                                  ,                                     ,                 ,0
26/10/2014 20:00,3,RUA,DOS ANGELINS                                      ,                                     ,                 ,0
26/10/2014 20:00,4,RUA,TUPA                                              ,                                     ,                 ,SN
26/10/2014 20:22,1,RUA,ANTONIO JOSE DOS SANTOS                           ,CEU AZUL                                          ,BAIRRO                        ,SN
26/10/2014 20:22,2,RUA,LUIZ RODRIGUES ARAUJO                             ,CEU AZUL                                          ,BAIRRO                        ,SN
26/10/2014 21:02,1,RUA,LAURO GOMES VIDAL                                 ,DOM JOAQUIM                                       ,BAIRRO                        ,950
26/10/2014 22:44,1,AVE,AFONSO PENA                                       ,CENTRO                                            ,BAIRRO                        ,SN
26/10/2014 22:44,2,RUA,RIO DE JANEIRO                                    ,CENTRO                                            ,BAIRRO                        ,0
26/10/2014 22:44,3,RUA,DOS CARIJOS                                       ,CENTRO                                            ,BAIRRO                        ,0
26/10/2014 22:44,4,AVE,AMAZONAS                                          ,CENTRO                                            ,BAIRRO                        ,SN
27/10/2014 00:48,1,AVE,SOLFERINA RICCI PACE                              ,                                     ,                 ,SN
27/10/2014 00:48,2,AVE,HAYDEE ABRAS HOMSSI                               ,                                     ,                 ,SN
27/10/2014 02:09,1,RUA,SANTA CATARINA                                    ,LOURDES                                           ,BAIRRO                        ,521
27/10/2014 03:24,1,RUA,CASTELO EVORA                                     ,CASTELO                                           ,BAIRRO                        ,236
27/10/2014 07:30,1,RUA,NOSSA SENHORA DE FATIMA                           ,NOSSA SENHORA DE FATIMA                           ,BAIRRO                        ,1500
27/10/2014 07:37,1,RUA,SAO LAZARO                                        ,SAGRADA FAMILIA                                   ,BAIRRO                        ,1088
