data_boletim,sequencia_logradouros,tipo_logradouro,nome_logradouro,nome_bairro,descricao_tipo_bairro,numero_imovel
26/10/2013 19:59,2,RUA,ERE                                               ,PRADO                                             ,BAIRRO                        ,0
26/10/2013 20:12,1,AVE,VILARINHO                                         ,PARQUE SAO PEDRO                                  ,BAIRRO                        ,1300
26/10/2013 20:40,1,AVE,CRISTIANO MACHADO                                 ,                                     ,                 ,S/N
26/10/2013 20:40,2,RUA,WALDOMIRO LOBO                                    ,                                     ,                 ,S/N
26/10/2013 21:00,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,SAO GABRIEL                                       ,BAIRRO                        ,KM 460
26/10/2013 22:08,1,AVE,AMAZONAS                                          ,BAIRRO MADRE GERTRUDES                            ,BAIRRO                        ,8787
26/10/2013 22:22,1,AVE,LIEGE                                             ,JARDIM DOS COMERCIARIOS                           ,BAIRRO                        ,227
26/10/2013 22:27,1,RUA,PADRE PEDRO PINTO                                 ,MANTIQUEIRA                                       ,BAIRRO                        ,5800
26/10/2013 22:27,2,AVE,VILARINHO                                         ,MANTIQUEIRA                                       ,BAIRRO                        ,SN
26/10/2013 22:44,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,CAICARAS                                          ,BAIRRO                        ,0
26/10/2013 23:00,1,AVE,VILARINHO                                         ,PARQUE SAO PEDRO                                  ,BAIRRO                        ,1000
26/10/2013 23:40,1,AVE,RAJA GABAGLIA                                     ,GUTIERREZ                                         ,BAIRRO                        ,260
27/10/2013 00:00,1,RUA,MONTE GILGAL                                      ,RIBEIRO DE ABREU                                  ,BAIRRO                        ,270
27/10/2013 00:23,1,RUA,CONSELHEIRO CUNHA DE FIGUEIREDO                   ,SALGADO FILHO                                     ,BAIRRO                        ,150
27/10/2013 02:00,1,RUA,JULITA NOGUEIRA SOARES                            ,                                     ,                 ,SN
27/10/2013 02:00,2,RUA,BOM JESUS DA PENHA                                ,                                     ,                 ,SN
27/10/2013 02:19,1,AVE,PRESIDENTE ANTONIO CARLOS                         ,SAO FRANCISCO                                     ,VILA                          ,4044
27/10/2013 04:15,1,AVE,DOS ANDRADAS                                      ,                                     ,                 ,SN
27/10/2013 04:15,2,VDT,JORNALISTA OSWALDO FARIA                          ,                                     ,                 ,0
27/10/2013 04:15,3,AVE,DO CONTORNO                                       ,                                     ,                 ,SN
27/10/2013 05:56,1,AVE,JOSE CANDIDO DA SILVEIRA                          ,IPE                                               ,BAIRRO                        ,3189
27/10/2013 06:16,1,AVE,DOM PEDRO II                                      ,BONFIM                                            ,BAIRRO                        ,1600
27/10/2013 09:40,1,RUA,CURI                                              ,                                     ,                 ,SN
27/10/2013 09:40,2,RUA,POTUMAIO                                          ,                                     ,                 ,SN
27/10/2013 10:41,1,RUA,MONTE CASSINO                                     ,SANTA BRANCA                                      ,BAIRRO                        ,60
27/10/2013 10:43,1,AVE,DOM PEDRO I                                       ,                                     ,                 ,SN
27/10/2013 12:29,1,RUA,TRES PONTAS                                       ,                                     ,                 ,SN
27/10/2013 12:29,2,RUA,BRASILIA                                          ,                                     ,                 ,SN
27/10/2013 12:35,1,ROD,PREFEITO AMERICO GIANETTI                         ,SERRA VERDE                                       ,BAIRRO                        ,KM 1
27/10/2013 13:13,1,AVE,AFONSO VAZ DE MELO                                ,ATILA DE PAIVA                                    ,CONJUNTO HABITACIONAL         ,1730
27/10/2013 13:18,1,AVE,IVAI                                              ,DOM BOSCO                                         ,BAIRRO                        ,1045
27/10/2013 14:00,1,RUA,DARCILIO DE MIRANDA                               ,PALMEIRAS                                         ,BAIRRO                        ,3
27/10/2013 15:18,1,RUA,FORMIGA                                           ,SAO CRISTOVAO                                     ,BAIRRO                        ,50
27/10/2013 16:27,1,AVE,CONSUL ANTONIO CADAR                              ,SANTA LUCIA                                       ,BAIRRO                        ,127
27/10/2013 16:43,1,RUA,CATANDUVA                                         ,                                     ,                 ,SN
27/10/2013 16:43,2,RUA,JAVARI                                            ,                                     ,                 ,SN
27/10/2013 17:04,1,AVE,SARAMENHA                                         ,GUARANI                                           ,BAIRRO                        ,1728
27/10/2013 17:08,1,AVE,AMAZONAS                                          ,                                     ,                 ,SN
27/10/2013 17:08,2,AVE,DO CONTORNO                                       ,                                     ,                 ,SN
27/10/2013 17:59,1,RUA,LAUDELINA CARNEIRO                                ,BRAUNAS                                           ,BAIRRO                        ,457
27/10/2013 18:10,1,RUA,FORMIGA                                           ,SAO CRISTOVAO                                     ,BAIRRO                        ,50
27/10/2013 18:37,1,RUA,SOUZA GOMES                                       ,SAO BERNARDO                                      ,BAIRRO                        ,235
27/10/2013 18:40,1,RUA,SEVERINA CLAUDINA MACHADO                         ,PALMARES                                          ,BAIRRO                        ,SN
27/10/2013 18:40,2,RUA,PROFESSOR ANTONIO MARCIO                          ,PALMARES                                          ,BAIRRO                        ,0
27/10/2013 18:40,3,RUA,PASTOR ACHILLES BARBOSA                           ,PALMARES                                          ,BAIRRO                        ,0
27/10/2013 18:41,1,AVE,DOM PEDRO I                                       ,VILA CLORIS                                       ,VILA                          ,4000
27/10/2013 18:48,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,                                     ,                 ,KM 467
27/10/2013 19:12,1,AVE,CRISTIANO MACHADO                                 ,CIDADE NOVA                                       ,BAIRRO                        ,1750
27/10/2013 20:09,1,AVE,DOS ANDRADAS                                      ,CENTRO                                            ,BAIRRO                        ,401
27/10/2013 21:05,1,RUA,ANTONIO CARLOS COUTINHO                           ,PINDORAMA                                         ,BAIRRO                        ,SN
27/10/2013 21:05,2,AVE,AMINTAS JACQUES DE MORAES                         ,PINDORAMA                                         ,BAIRRO                        ,SN
27/10/2013 23:08,1,RUA,JOSE BENEVIDES DA SILVEIRA                        ,LETICIA                                           ,BAIRRO                        ,27
27/10/2013 23:10,1,AVE,FLEMING                                           ,                                     ,                 ,SN
27/10/2013 23:10,2,RUA,JORDANIA                                          ,                                     ,                 ,SN
28/10/2013 00:13,1,AVE,DO CONTORNO                                       ,                                     ,                 ,SN
28/10/2013 00:13,2,RUA,PROFESSOR MORAES                                  ,                                     ,                 ,0
28/10/2013 00:13,3,RUA,GRAO MOGOL                                        ,                                     ,                 ,SN
28/10/2013 04:00,1,AVE,CRISTIANO MACHADO                                 ,FLORAMAR                                          ,BAIRRO                        ,10280
28/10/2013 05:49,1,RUA,JOSE MAURICIO BRANDAO                             ,MARIA HELENA                                      ,BAIRRO                        ,95
28/10/2013 06:56,1,RUA,PROFESSORA IRACEMA PIMENTA                        ,                                     ,                 ,SN
28/10/2013 06:56,2,AVE,CONSUL ANTONIO CADAR                              ,                                     ,                 ,SN
28/10/2013 07:45,1,AVE,DOS ANDRADAS                                      ,ESPLANADA                                         ,BAIRRO                        ,5100
28/10/2013 07:45,2,RUA,BONINAS                                           ,ESPLANADA                                         ,BAIRRO                        ,SN
28/10/2013 08:10,1,AVE,PRESIDENTE ANTONIO CARLOS                         ,NOVA CACHOEIRINHA                                 ,BAIRRO                        ,3123
28/10/2013 08:42,1,AVE,BRASIL                                            ,FUNCIONARIOS                                      ,BAIRRO                        ,1500
28/10/2013 09:29,1,RUA,GONCALVES MAGALHAES                               ,SANTA MONICA                                      ,BAIRRO                        ,0
28/10/2013 09:29,2,RUA,HUDSON GOUTHIER                                   ,SANTA MONICA                                      ,BAIRRO                        ,0
28/10/2013 09:29,3,RUA,VISCONDE DE TAUNAY                                ,SANTA MONICA                                      ,BAIRRO                        ,SN
28/10/2013 09:37,1,AVE,CRISTIANO MACHADO                                 ,IPIRANGA                                          ,BAIRRO                        ,4001
28/10/2013 10:15,1,RUA,TIPUANA                                           ,JULIANA                                           ,BAIRRO                        ,201
28/10/2013 11:13,1,RUA,CONSELHEIRO LAFAIETE                              ,SAGRADA FAMILIA                                   ,BAIRRO                        ,1563
28/10/2013 11:14,1,RUA,JABOTICABAL                                       ,JARDIM AMERICA                                    ,BAIRRO                        ,SN
28/10/2013 11:14,2,RUA,LINDOLFO DE AZEVEDO                               ,JARDIM AMERICA                                    ,BAIRRO                        ,SN
28/10/2013 11:16,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,SAO JOSE                                          ,FAZENDA                       ,KM 470
28/10/2013 11:43,1,RUA,SAO PAULO                                         ,LOURDES                                           ,BAIRRO                        ,2220
28/10/2013 11:45,1,RUA,SAIDE HADDAD ANTONIO                              ,SANTA AMELIA                                      ,BAIRRO                        ,409
28/10/2013 12:19,1,AVE,BRIGADEIRO EDUARDO GOMES                          ,                                     ,                 ,SN
28/10/2013 12:19,2,RUA,PIRATINI                                          ,                                     ,                 ,SN
28/10/2013 12:46,1,RUA,DOUTOR CRISTIANO REZENDE                          ,FLAVIO MARQUES LISBOA                             ,BAIRRO                        ,2745
28/10/2013 13:05,1,RUA,ARAPARI                                           ,SAO GERALDO                                       ,BAIRRO                        ,306
28/10/2013 13:09,1,RUA,CARLOS GOES                                       ,JARDIM MONTANHES                                  ,BAIRRO                        ,250
28/10/2013 13:11,1,RUA,MANOEL PASSOS                                     ,SANTA CRUZ                                        ,BAIRRO                        ,542
28/10/2013 13:36,1,ROD,PREFEITO AMERICO GIANETTI                         ,SERRA VERDE                                       ,BAIRRO                        ,KM 15
28/10/2013 13:47,1,RUA,AFONSO DE CARVALHO                                ,                                     ,                 ,SN
28/10/2013 13:47,2,RUA,FLOR DE AMEIXEIRA                                 ,                                     ,                 ,SN
28/10/2013 14:08,1,RUA,PADRE PEDRO PINTO                                 ,                                     ,                 ,SN
28/10/2013 14:08,2,RUA,FARMACEUTICO RAUL MACHADO                         ,                                     ,                 ,SN
28/10/2013 15:00,1,AVE,AMAZONAS                                          ,NOVA SUISSA                                       ,BAIRRO                        ,5470
28/10/2013 15:05,1,RUA,ANAPURUS                                          ,SAO GABRIEL                                       ,BAIRRO                        ,SN
28/10/2013 15:05,2,AVE,ESPLANADA                                         ,SAO GABRIEL                                       ,BAIRRO                        ,0
28/10/2013 15:05,3,RUA,WALTER IANNI                                      ,SAO GABRIEL                                       ,BAIRRO                        ,SN
28/10/2013 15:54,1,AVE,PRESIDENTE TANCREDO NEVES                         ,JARDIM ALVORADA                                   ,BAIRRO                        ,118
28/10/2013 16:13,1,AVE,DOM PEDRO I                                       ,SANTA BRANCA                                      ,BAIRRO                        ,693
28/10/2013 16:20,1,RUA,CURITIBA                                          ,CENTRO                                            ,BAIRRO                        ,22
28/10/2013 16:20,1,AVE,DOS ANDRADAS                                      ,CENTRO                                            ,BAIRRO                        ,SN
28/10/2013 16:20,2,VDT,JORNALISTA OSWALDO FARIA                          ,CENTRO                                            ,BAIRRO                        ,0
28/10/2013 16:20,3,AVE,DO CONTORNO                                       ,CENTRO                                            ,BAIRRO                        ,SN
28/10/2013 17:00,1,AVE,DO CONTORNO                                       ,SAO LUCAS                                         ,BAIRRO                        ,3825
28/10/2013 17:30,1,RUA,REPUBLICA ARGENTINA                               ,                                     ,                 ,S/N
28/10/2013 17:30,1,RUA,OSCAR TROMPOWSKY                                  ,GUTIERREZ                                         ,BAIRRO                        ,800
28/10/2013 17:30,1,RUA,BACURI                                            ,JOAO PINHEIRO                                     ,BAIRRO                        ,456
28/10/2013 17:30,2,RUA,DO URUGUAI                                        ,                                     ,                 ,S/N
28/10/2013 17:31,1,AVE,PRESIDENTE ANTONIO CARLOS                         ,CACHOEIRINHA                                      ,BAIRRO                        ,1694
28/10/2013 18:07,1,RUA,MARIA FRANCISCA                                   ,BOA VISTA                                         ,BAIRRO                        ,602
28/10/2013 18:13,1,AVE,CRISTIANO MACHADO                                 ,PRIMEIRO DE MAIO                                  ,BAIRRO                        ,5600
28/10/2013 18:17,1,AVE,PRESIDENTE ANTONIO CARLOS                         ,SAO LUIZ                                          ,BAIRRO                        ,8000
28/10/2013 18:23,1,AVE,DO CONTORNO                                       ,CENTRO                                            ,BAIRRO                        ,565
28/10/2013 18:23,1,AVE,CRISTIANO MACHADO                                 ,UNIAO                                             ,BAIRRO                        ,4000
28/10/2013 18:27,1,RUA,NAIR PENTAGNA GUIMARAES                           ,HELIOPOLIS                                        ,BAIRRO                        ,185
28/10/2013 19:00,1,AVE,DOS BANDEIRANTES                                  ,SERRA                                             ,BAIRRO                        ,2323
28/10/2013 19:12,1,AVE,PRESIDENTE JUSCELINO KUBITSCHEK                   ,CAMARGOS                                          ,BAIRRO                        ,5000
28/10/2013 20:41,1,RUA,JOSEFINA GUIMARAES VIEIRA                         ,TUPI B                                            ,BAIRRO                        ,68
28/10/2013 22:00,1,AVE,ALVARES CABRAL                                    ,                                     ,                 ,SN
28/10/2013 22:00,2,RUA,CURITIBA                                          ,                                     ,                 ,0
28/10/2013 22:00,3,RUA,GONCALVES DIAS                                    ,                                     ,                 ,SN
28/10/2013 22:30,1,RUA,MADALENA                                          ,BOM JESUS                                         ,BAIRRO                        ,360
28/10/2013 22:50,1,AVE,JOSE CANDIDO DA SILVEIRA                          ,CIDADE NOVA                                       ,BAIRRO                        ,681
28/10/2013 23:00,1,AVE,DOS ANDRADAS                                      ,CENTRO                                            ,BAIRRO                        ,361
29/10/2013 05:58,1,AVE,CRISTIANO MACHADO                                 ,IPIRANGA                                          ,BAIRRO                        ,4001
29/10/2013 06:02,1,RUA,DONA AMBROSINA                                    ,RIBEIRO DE ABREU                                  ,BAIRRO                        ,405
29/10/2013 06:17,1,AVE,AMAZONAS                                          ,                                     ,                 ,S/N
29/10/2013 06:17,2,RUA,PADRE BELCHIOR                                    ,                                     ,                 ,0
29/10/2013 06:17,3,PCA,PRIMEIRO DE MAIO                                  ,                                     ,                 ,0
29/10/2013 06:17,4,AVE,PARANA                                            ,                                     ,                 ,S/N
29/10/2013 06:43,1,AVE,RISOLETA NEVES                                    ,SAO GABRIEL                                       ,BAIRRO                        ,545
29/10/2013 06:50,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,SAO FRANCISCO                                     ,VILA                          ,KM 464
29/10/2013 07:23,1,RUA,TIPUANA                                           ,JULIANA                                           ,BAIRRO                        ,496
29/10/2013 07:33,1,AVE,PRESIDENTE TANCREDO NEVES                         ,CASTELO                                           ,BAIRRO                        ,1095
29/10/2013 07:51,1,RUA,RIO GRANDE DO SUL                                 ,                                     ,                 ,S/N
29/10/2013 07:51,2,RUA,DOS CARIJOS                                       ,                                     ,                 ,S/N
29/10/2013 08:03,1,VDT,DONA HELENA GRECO                                 ,CARLOS PRATES                                     ,BAIRRO                        ,S/N
29/10/2013 08:30,1,AVE,DO CONTORNO                                       ,SAO PEDRO                                         ,BAIRRO                        ,SN
29/10/2013 08:30,2,RUA,JOSE VIRIATO BAHIA                                ,SAO PEDRO                                         ,BAIRRO                        ,SN
29/10/2013 09:20,1,RUA,CASTELO DE ALENQUER                               ,                                     ,                 ,SN
29/10/2013 09:20,2,RUA,CASTELO SETUBAL                                   ,                                     ,                 ,SN
29/10/2013 10:00,1,AVE,OLEGARIO MACIEL                                   ,CENTRO                                            ,BAIRRO                        ,115
29/10/2013 10:08,1,AVE,CRISTIANO MACHADO                                 ,IPIRANGA                                          ,BAIRRO                        ,2929
29/10/2013 10:10,1,AVE,OTACILIO NEGRAO DE LIMA                           ,BRAUNAS                                           ,BAIRRO                        ,11400
29/10/2013 11:52,1,AVE,DOS ANDRADAS                                      ,CENTRO                                            ,BAIRRO                        ,915
29/10/2013 12:10,1,AVE,PRESIDENTE ANTONIO CARLOS                         ,                                     ,                 ,SN
29/10/2013 12:10,2,AVE,MARECHAL ESPERIDIAO ROSAS                         ,                                     ,                 ,SN
29/10/2013 12:45,1,ROD,BR TREZENTOS E CINQUENTA E SEIS                   ,OLHOS DAGUA                                       ,BAIRRO                        ,542
29/10/2013 13:18,1,ROD,BR TREZENTOS E CINQUENTA E SEIS                   ,OLHOS DAGUA                                       ,BAIRRO                        ,KM 543
29/10/2013 13:29,1,RUA,SANTA CATARINA                                    ,CENTRO                                            ,BAIRRO                        ,250
29/10/2013 14:00,1,AVE,NOSSA SENHORA DO CARMO                            ,SION                                              ,BAIRRO                        ,SN
29/10/2013 14:00,2,RUA,MAJOR LOPES                                       ,SION                                              ,BAIRRO                        ,0
29/10/2013 14:00,3,RUA,DO URUGUAI                                        ,SION                                              ,BAIRRO                        ,SN
29/10/2013 14:16,1,RUA,DOS TUPIS                                         ,CENTRO                                            ,BAIRRO                        ,207
29/10/2013 15:11,1,AVE,DOS ANDRADAS                                      ,                                     ,                 ,SN
29/10/2013 15:11,2,VDT,JORNALISTA OSWALDO FARIA                          ,                                     ,                 ,0
29/10/2013 15:11,3,AVE,DO CONTORNO                                       ,                                     ,                 ,SN
29/10/2013 15:40,1,RUA,BARAO DE GUAXUPE                                  ,JOAO PINHEIRO                                     ,BAIRRO                        ,246
29/10/2013 16:39,1,RUA,JOAO FERREIRA DA SILVA                            ,MANTIQUEIRA                                       ,BAIRRO                        ,0
29/10/2013 16:39,2,AVE,VILARINHO                                         ,MANTIQUEIRA                                       ,BAIRRO                        ,2800
29/10/2013 17:10,1,RUA,VIRGINIA DE MATOS                                 ,ITAIPU                                            ,BAIRRO                        ,221
29/10/2013 17:10,2,RUA,BRAULIO GOMES NOGUEIRA                            ,ITAIPU                                            ,BAIRRO                        ,SN
29/10/2013 17:21,1,AVE,CRISTIANO MACHADO                                 ,MINASLANDIA                                       ,BAIRRO                        ,SN
29/10/2013 17:21,2,RUA,WALDOMIRO LOBO                                    ,MINASLANDIA                                       ,BAIRRO                        ,SN
29/10/2013 17:24,1,RUA,DOM JOAO ANTONIO DOS SANTOS                       ,                                     ,                 ,SN
29/10/2013 17:24,2,RUA,DOM LUCIO ANTUNES                                 ,                                     ,                 ,SN
29/10/2013 17:30,1,AVE,PRESIDENTE TANCREDO NEVES                         ,                                     ,                 ,SN
29/10/2013 17:30,2,RUA,FLOR DE PAU                                       ,                                     ,                 ,0
29/10/2013 17:30,3,RUA,CRISTIANO PEREIRA SALGADO                         ,                                     ,                 ,SN
29/10/2013 17:51,1,AVE,DOM PEDRO II                                      ,MONSENHOR MESSIAS                                 ,BAIRRO                        ,3856
29/10/2013 18:03,1,RUA,ITAPETINGA                                        ,CACHOEIRINHA                                      ,BAIRRO                        ,2151
29/10/2013 18:20,1,RUA,DOUTOR FRANCISCO SILVEIRA                         ,PETROPOLIS                                        ,BAIRRO                        ,54
29/10/2013 18:30,1,AVE,PORTUGAL                                          ,SANTA AMELIA                                      ,BAIRRO                        ,1603
29/10/2013 18:32,1,RUA,RIACHUELO                                         ,PADRE EUSTAQUIO                                   ,BAIRRO                        ,1798
29/10/2013 19:18,1,RUA,BERNARDO GUIMARAES                                ,                                     ,                 ,SN
29/10/2013 19:18,2,RUA,CURITIBA                                          ,                                     ,                 ,SN
29/10/2013 19:45,1,AVE,CRISTIANO MACHADO                                 ,UNIAO                                             ,BAIRRO                        ,4000
29/10/2013 20:00,1,RUA,PLATINA                                           ,CALAFATE                                          ,BAIRRO                        ,1436
29/10/2013 20:03,1,AVE,PRESIDENTE ANTONIO CARLOS                         ,AEROPORTO                                         ,BAIRRO                        ,6682
29/10/2013 21:22,1,RUA,TRINTA E CINCO                                    ,NOVO AARAO REIS                                   ,CONJUNTO HABITACIONAL         ,SN
29/10/2013 21:22,2,RUA,A                                                 ,NOVO AARAO REIS                                   ,CONJUNTO HABITACIONAL         ,SN
29/10/2013 21:32,1,ROD,BR TREZENTOS E CINQUENTA E SEIS                   ,BELVEDERE                                         ,BAIRRO                        ,KM 5
29/10/2013 22:26,1,AVE,VILARINHO                                         ,LETICIA                                           ,BAIRRO                        ,3581
29/10/2013 22:38,1,AVE,DO CONTORNO                                       ,SANTA TEREZA                                      ,BAIRRO                        ,1955
30/10/2013 06:04,1,RUA,DOUTOR ALVARO CAMARGOS                            ,SAO JOAO BATISTA-VENDA NOVA                       ,BAIRRO                        ,1260
30/10/2013 06:05,1,AVE,CRISTIANO MACHADO                                 ,SILVEIRA                                          ,BAIRRO                        ,1315
30/10/2013 07:00,1,AVE,LEONTINO FRANCISCO ALVES                          ,SERRA VERDE                                       ,BAIRRO                        ,439
30/10/2013 07:15,1,AVE,BARAO HOMEM DE MELO                               ,JARDIM AMERICA                                    ,BAIRRO                        ,620
30/10/2013 07:42,1,AVE,PRESIDENTE TANCREDO NEVES                         ,CASTELO                                           ,BAIRRO                        ,2149
30/10/2013 07:52,1,RUA,DOS GUAICURUS                                     ,CENTRO                                            ,BAIRRO                        ,437
30/10/2013 08:18,1,AVE,RAJA GABAGLIA                                     ,LEONINA                                           ,BAIRRO                        ,1760
30/10/2013 08:36,1,AVE,CRISTIANO MACHADO                                 ,UNIAO                                             ,BAIRRO                        ,2940
30/10/2013 08:42,1,AVE,BERNARDO DE VASCONCELOS                           ,                                     ,                 ,SN
30/10/2013 08:42,2,RUA,CUBATAO                                           ,                                     ,                 ,0
30/10/2013 08:42,3,RUA,CONEGO SANTANA                                    ,                                     ,                 ,SN
30/10/2013 08:54,1,RUA,PAULO DE FRONTIM                                  ,CENTRO                                            ,BAIRRO                        ,95
30/10/2013 10:36,1,AVE,CRISTIANO MACHADO                                 ,COLEGIO BATISTA                                   ,BAIRRO                        ,298
30/10/2013 10:43,1,AVE,ANTONIO ABRAHAO CARAM                             ,SAO LUIZ                                          ,BAIRRO                        ,SN
30/10/2013 10:43,2,AVE,PRESIDENTE ANTONIO CARLOS                         ,SAO LUIZ                                          ,BAIRRO                        ,7260
30/10/2013 11:11,1,AVE,AMAZONAS                                          ,BAIRRO MADRE GERTRUDES                            ,BAIRRO                        ,8879
30/10/2013 11:53,1,RUA,BERNARDO FERREIRA DA CRUZ                         ,PARQUE SAO PEDRO                                  ,BAIRRO                        ,116
30/10/2013 11:53,1,RUA,FRANCISCO CAMPOS                                  ,TREVO                                             ,BAIRRO                        ,240
30/10/2013 12:16,1,RUA,ECA DE QUEIROS                                    ,COPACABANA                                        ,BAIRRO                        ,SN
30/10/2013 12:16,2,RUA,FRANCA                                            ,COPACABANA                                        ,BAIRRO                        ,270
30/10/2013 12:31,1,AVE,ELIAS ANTONIO ISSA                                ,RIO BRANCO                                        ,BAIRRO                        ,929
30/10/2013 13:55,1,RUA,DOS GUAICURUS                                     ,CENTRO                                            ,BAIRRO                        ,SN
30/10/2013 13:55,2,RUA,RIO DE JANEIRO                                    ,CENTRO                                            ,BAIRRO                        ,SN
30/10/2013 14:06,1,AVE,BARAO HOMEM DE MELO                               ,NOVA SUISSA                                       ,BAIRRO                        ,100
30/10/2013 14:07,1,RUA,PADRE EUSTAQUIO                                   ,CARLOS PRATES                                     ,BAIRRO                        ,1255
30/10/2013 14:11,1,AVE,DO CONTORNO                                       ,CARLOS PRATES                                     ,BAIRRO                        ,10325
30/10/2013 14:39,1,RUA,GONCALVES DIAS                                    ,FUNCIONARIOS                                      ,BAIRRO                        ,45
30/10/2013 15:00,1,RUA,NOSSA SENHORA DO CENACULO                         ,EUROPA                                            ,BAIRRO                        ,235
30/10/2013 16:33,1,RUA,DUZENTOS E OITENTA E UM                           ,PETROPOLIS                                        ,BAIRRO                        ,409
30/10/2013 16:47,1,RUA,COUTO DE MAGALHAES                                ,                                     ,                 ,SN
30/10/2013 16:47,2,AVE,MEM DE SA                                         ,                                     ,                 ,SN
30/10/2013 17:30,1,RUA,AGENOR DE PAULA ESTRELA                           ,JAQUELINE                                         ,BAIRRO                        ,535
30/10/2013 17:44,1,RUA,EUGENIA NERY                                      ,GLORIA                                            ,BAIRRO                        ,56
30/10/2013 17:44,2,RUA,MARIA DA SILVEIRA                                 ,GLORIA                                            ,BAIRRO                        ,SN
30/10/2013 18:09,1,RUA,MARIA GERTRUDES SANTOS                            ,CEU AZUL                                          ,BAIRRO                        ,840
30/10/2013 18:09,2,RUA,RADIALISTA DARCI DA SILVA                         ,CEU AZUL                                          ,BAIRRO                        ,SN
30/10/2013 18:18,1,AVE,PRESIDENTE ANTONIO CARLOS                         ,CACHOEIRINHA                                      ,BAIRRO                        ,1694
30/10/2013 18:25,1,AVE,AFONSO VAZ DE MELO                                ,JOAO PAULO II                                     ,CONJUNTO HABITACIONAL         ,2514
30/10/2013 18:30,1,AVE,TERESA CRISTINA                                   ,CARLOS PRATES                                     ,BAIRRO                        ,820
30/10/2013 18:58,1,AVE,GETULIO VARGAS                                    ,SAVASSI                                           ,BAIRRO                        ,610
30/10/2013 19:00,1,AVE,AMAZONAS                                          ,                                     ,                 ,SN
30/10/2013 19:00,2,RUA,CURITIBA                                          ,                                     ,                 ,0
30/10/2013 19:00,3,RUA,DOS TUPIS                                         ,                                     ,                 ,SN
30/10/2013 19:40,1,RUA,CORONEL JOAQUIM DOS SANTOS                        ,CEU AZUL                                          ,BAIRRO                        ,SN
30/10/2013 19:40,2,RUA,MARIA GERTRUDES SANTOS                            ,CEU AZUL                                          ,BAIRRO                        ,0
30/10/2013 19:45,1,RUA,ITAMAR TEIXEIRA                                   ,BETANIA                                           ,BAIRRO                        ,165
30/10/2013 20:01,1,RUA,OLARIA DO BARREIRO                                ,BARREIRO                                          ,BAIRRO                        ,SN
30/10/2013 20:01,2,AVE,WALDYR SOEIRO EMRICH                              ,BARREIRO                                          ,BAIRRO                        ,5605
30/10/2013 21:00,1,AVE,SARAMENHA                                         ,TUPI A                                            ,BAIRRO                        ,925
30/10/2013 21:38,1,RUA,VINTE E OITO DE SETEMBRO                          ,ESPLANADA                                         ,BAIRRO                        ,372
30/10/2013 22:46,1,AVE,PRESIDENTE ANTONIO CARLOS                         ,CACHOEIRINHA                                      ,BAIRRO                        ,2870
31/10/2013 06:25,1,AVE,CRISTIANO MACHADO                                 ,VILA CLORIS                                       ,VILA                          ,12001
31/10/2013 07:51,1,AVE,SARAMENHA                                         ,FLORAMAR                                          ,BAIRRO                        ,235
31/10/2013 08:00,1,AVE,DOM PEDRO II                                      ,PADRE EUSTAQUIO                                   ,BAIRRO                        ,4349
31/10/2013 08:10,1,AVE,CRISTIANO MACHADO                                 ,COLEGIO BATISTA                                   ,BAIRRO                        ,286
31/10/2013 08:17,1,RUA,PIAUI                                             ,SAVASSI                                           ,BAIRRO                        ,1783
31/10/2013 08:29,1,RUA,TENENTE HELIM                                     ,                                     ,                 ,SN
31/10/2013 08:29,2,RUA,CONEGO SANTANA                                    ,                                     ,                 ,0
31/10/2013 08:29,3,RUA,PADRE SIMAO MAYS                                  ,                                     ,                 ,0
31/10/2013 08:29,4,RUA,AGENOR JOSE DOS ANJOS                             ,                                     ,                 ,SN
31/10/2013 08:31,1,RUA,ESPIRITO SANTO                                    ,LOURDES                                           ,BAIRRO                        ,2050
31/10/2013 09:35,1,AVE,RISOLETA NEVES                                    ,PRIMEIRO DE MAIO                                  ,BAIRRO                        ,0
31/10/2013 09:53,1,RUA,CONEGO PINHEIRO                                   ,                                     ,                 ,SN
31/10/2013 09:53,2,RUA,JOSE LAVARINI                                     ,                                     ,                 ,SN
31/10/2013 10:30,1,AVE,AFONSO PENA                                       ,CENTRO                                            ,BAIRRO                        ,SN
31/10/2013 10:30,2,RUA,CURITIBA                                          ,CENTRO                                            ,BAIRRO                        ,0
31/10/2013 10:30,3,RUA,DOS CAETES                                        ,CENTRO                                            ,BAIRRO                        ,SN
31/10/2013 11:29,1,RUA,SAO JOAQUIM                                       ,HORTO FLORESTAL                                   ,BAIRRO                        ,1441
31/10/2013 12:50,1,RUA,LUIZ FERNANDO                                     ,                                     ,                 ,SN
31/10/2013 12:50,2,RUA,NEWTON DA COSTA SILVEIRA                          ,                                     ,                 ,SN
31/10/2013 13:00,1,AVE,PRESIDENTE ANTONIO CARLOS                         ,LAGOINHA                                          ,BAIRRO                        ,181
31/10/2013 13:03,1,RUA,ITAGUARA                                          ,                                     ,                 ,SN
31/10/2013 13:03,2,RUA,PITANGUI                                          ,                                     ,                 ,SN
